12.6064161692,3.18705984503,169.216090371
11.8088276976,10.7348342861,255.101248778
5.66288424635,1.20540649465,34.1562379566
4.07296936647,10.8006429801,133.381420016
4.32001062822,13.6125754322,204.328457428
11.0691681214,9.79784620231,218.975625372
11.2768980568,10.24770069,232.808331812
1.02892081537,14.4820775348,211.769740217
1.03596314923,7.36528816445,55.7599121751
8.6969265022,2.54059991273,82.5616813631
11.8434187143,9.65618641451,233.705564057
5.60003854781,12.5909788724,190.795253505
3.10128989448,11.0610354209,132.371465431
12.9720080244,8.04204745832,233.699172744
12.1838387113,7.37371290751,203.603372017
1.17449189055,14.6578563246,217.162013977
6.95732120779,14.8367979915,268.999321886
4.44140866091,12.3350445172,172.257539203
4.42407836848,14.7919474838,238.451530576
1.60235717239,11.3013326735,130.414629317
6.24869209086,10.2722754239,145.00495017
11.0626136769,0.636125692753,123.217495695
8.72105169876,13.073390975,247.890439084
0.493048353169,13.3100531249,177.537582057
14.4528547426,10.7379457389,324.465313448
11.5018353454,2.85509008831,140.784538308
5.00783494243,9.50217663117,115.933970636
8.96659069911,7.50065864799,136.718806751
2.93973130886,8.21585259314,76.8327574572
4.36425343729,0.813633617297,19.7507097133
7.31322621431,0.846566905049,54.6740592089
5.35692923371,4.1826916005,46.9715463718
11.8415643135,11.1592743832,265.292366544
7.17495549446,8.41464123317,122.426080938
4.09656371966,6.51785366554,59.8417835285
14.6821388043,0.0478605048927,215.80108137
8.56278118443,6.91975578592,121.635169357
9.62081209417,9.68822207432,186.542205805
10.2119609418,5.47670482505,134.841652046
8.23820853834,13.2404060507,244.154529521
1.94976405176,6.09541650119,41.3570128734
1.78937751564,8.09914787548,69.5524420623
3.1411962541,10.2472522088,115.08473801
9.56917663546,3.71643194914,106.13578138
5.99772906891,11.0908842464,159.271578479
3.85330690023,5.03080710545,40.686455958
5.6926737987,6.11426597238,69.8972129846
13.377143416,6.35344624539,219.331980461
12.1223271295,10.809633692,264.110766897
10.4475956701,6.48832503345,151.861661559
13.7412527732,7.74414395838,248.87833539
5.16393383766,13.9213783103,220.627140376
11.4127065595,4.89289364327,154.380195171
8.20209262492,2.91948870736,76.5268142068
0.506885745153,7.88931630789,63.2714683415
0.513631525649,6.3963935686,41.7723929676
14.559521926,3.59073944587,224.890994148
3.68836330951,12.6295049252,173.838478293
7.72386244173,3.16350045922,70.1815588844
7.62075058024,2.60919020131,65.4231576606
0.010674652142,5.26562583665,27.8378194347
11.5274933328,10.8327979908,250.401245488
