12.449394379,4.86934008655,178.919469196
12.9812481844,11.4473018702,300.451266961
6.01956867939,10.6459348255,150.328909361
2.05956237814,11.1995284379,130.369125651
8.42490810664,10.6284571817,184.601248076
14.3474839382,14.4770043742,415.476882994
1.12598445656,1.97533911,5.59275493492
7.94096394053,14.7557066366,281.522443125
7.62306355606,6.53027817242,101.49605656
8.95853326109,0.369571962367,81.0934925058
14.5185306168,6.64438276469,255.518460632
11.1298739731,13.0560756021,294.405149276
3.04236936283,5.36556667222,38.2759866623
3.96428945808,3.99041758783,31.7214352353
4.21644651452,7.15302112134,69.7512114728
6.38307687935,7.12969491585,91.874676682
12.514336171,13.0630000318,328.065888974
11.7143365909,2.93012190202,146.281669481
2.78426259427,0.120477700909,8.32737427831
9.21944943205,12.5968402482,244.280050011
11.5189230862,7.63432374586,191.92125404
2.73271148073,0.566871423048,8.12633666345
0.116930242512,3.94073813683,16.1501708052
6.26117691385,6.14652691147,77.691822458
9.39824325413,11.5760032996,223.286269696
13.4072023148,4.21875798649,197.906687008
13.1366514167,14.7091237366,389.899383698
5.15916545117,11.6575972242,162.554692031
5.64942506221,8.87163416362,110.735831263
2.64039479711,6.54800081226,49.912572332
11.0724502989,10.7781957507,239.009763125
4.75042635576,6.11118677417,59.9293138317
9.95563872952,14.5139308395,310.067406476
7.31744752247,3.11034110515,63.7538493311
6.22788066558,11.4441456411,169.959483515
9.54543520904,3.19535672401,101.955458541
11.0622124291,2.234761687,127.372660358
8.76158514113,13.1571391379,250.059165106
2.48529172547,7.92964725224,69.4121483534
11.7062174672,14.2211461824,339.743524442
1.92978568077,13.5257130664,187.202175501
3.59746515492,10.581654434,125.255959394
14.4155546368,7.0150676394,257.27672608
1.35965558785,1.54273122759,4.29251884785
9.68252060802,0.380470035936,94.5629128421
11.3806197202,4.21173596989,147.397354577
1.66797938097,0.651700460558,3.82463569959
6.78048996986,4.02972545821,62.9899844364
4.96362543707,6.13406724228,63.149625589
7.89307078685,5.32876943155,91.5264544986
13.2270289132,4.11173562962,191.961338725
14.7875270292,12.3091644278,370.65426752
5.22519232169,12.5570143044,185.333627552
11.6415364967,12.6096942221,295.001717335
8.3221556672,7.06946607044,120.103341167
1.58176370923,5.89542475982,37.2981868925
4.69606342288,7.54801169976,79.2102025082
9.4368263431,7.60694281297,147.458055481
11.0245511423,12.4477671083,277.405457227
12.2539871757,0.975028037878,151.570544408
8.92428573696,5.49883207026,110.787811947
11.7781221933,2.33742485734,144.630075798
